screen_name,date,tweet,likes,retweets
CollinEatonHC,2020-05-27 13:33:12,"“Executive compensation has to reflect the experience of the long-term shareholder,” one investor said. “You can’t expect to lose 20% of your stock price and get paid just because the industry loses 30%.”",1,0
CollinEatonHC,2020-05-27 13:32:35,"Reuters: ""They use a metric called relative total shareholder return (TSR) and benchmark it against a pre-determined group of peer companies - making it possible for executives to get big payouts even if their companies’ stocks lose value.""",2,0
CollinEatonHC,2020-05-27 13:31:54,"This story explains how US energy execs retained lavish payouts despite struggling to deliver shareholder returns for years. Energy companies, more than any other sector, measure performance only against other companies in the same industry, who tend to suffer at similar times.",3,0
CollinEatonHC,2020-05-27 13:25:19,"Read this: Why U.S. energy CEOs will get big payouts despite oil meltdown

https://t.co/QTt5znpmp0 via @MacMutual @davidj_french",29,12
CollinEatonHC,2020-05-27 12:31:52,"Reuters reports the virus has spread to Brazil's offshore oilfields, with six operators registering cases, via @G_Slattery @marta_nog https://t.co/CRsJXkTBeT",3,2
CollinEatonHC,2020-05-27 12:19:35,"“We see a historic fall in global energy investment, but the biggest hit is to the shale industry,” IEA’s executive director says https://t.co/AgYBT2BQam via @davidhodari @WSJ",17,6
CollinEatonHC,2020-05-26 16:56:09,Notable: @RapidanEnergy believes onshore U.S. crude output by 2023 would be about 1 million bpd lower under a Biden administration than under President Trump. https://t.co/eB62t1Niz7,5,0
CollinEatonHC,2020-05-24 14:37:08,"U.S. producers planned a combined $38 billion in capital investments this year, the lowest dollar amount since 2004, per Cowen. Fitch said the default rate among high-yield U.S. E&amp;Ps could reach 25% in 2020, highest since March 2017.",2,0
CollinEatonHC,2020-05-24 14:33:29,"Years of poor returns have contributed to investor disillusionment. Over the decade, U.S. producers invested $1.18 trillion but generated $819 billion from ops, per Evercore. Last year, raised less than half of the roughly $57 billion they received in 2016, per Dealogic.",8,1
CollinEatonHC,2020-05-24 14:27:43,"It likely will be years—if ever—before U.S. shale can return to pre-virus heights again, execs and experts said. ""February was peak shale,"" says Dan Yergin of IHS Markit. W/ @rfelliott https://t.co/7KJTRlBv9a via @WSJ",40,27
CollinEatonHC,2020-05-21 17:03:03,“Their goal was to put us out of business. They will fail!” Fracking pioneer Harold Hamm faces the fight of a lifetime to save his business. https://t.co/0pmpaf1b3f via @cmatthews9 and me,29,19
CollinEatonHC,2020-05-20 19:02:15,The Federal Energy Regulatory Commission cited Boyce Hydro Power -- the operator of a failed Michigan dam -- over safety issues in 2018 https://t.co/d31yDpnVuS via @WSJ,0,2
CollinEatonHC,2020-05-19 13:17:32,"Oil prices are staging a furious comeback from last month’s collapse, lifted by record supply cuts and a pickup in global fuel demand, via @amrithramkumar https://t.co/Spc9fsRyWo via @WSJ",2,2
CollinEatonHC,2020-05-11 14:59:52,"With oil so cheap, why not store some in a giant pool or school-bus-size tank? Via ⁦@rfelliott⁩  https://t.co/GRaNrHL0s9",9,0
CollinEatonHC,2020-05-08 18:45:52,"""People have been cooped up, they want to drive,"" Phillips 66 CEO Greg Garland says. 

U.S. fuel makers see a gradual recovery in demand as coronavirus restrictions ease, but they warn the next months could be tough - via @rfelliott https://t.co/itc5m49V5k via @WSJ",1,0
CollinEatonHC,2020-05-07 16:02:44,"In China, crude oil inventories edged down almost 1% in the most recent week. Seaborne tankers are moving a bit more. But in the U.S., stockpiles are still growing. Some charts here on the latest view of a global oversupply. @AmrithRamkumar @ttwyatt: https://t.co/WtjbzVGAwA",4,2
CollinEatonHC,2020-05-05 19:08:43,Occidental Petroleum seeks to lessen roughly $40 billion debt load https://t.co/OV3zEq53C9,3,1
CollinEatonHC,2020-04-30 13:24:55,"Privately held US oil companies pumped about 25% of the nation’s production last year, according to RS Energy. Their steep cutbacks are contributing to new forecasts of sharply reduced US output by firms like Rystad and Trafigura.",7,4
CollinEatonHC,2020-04-30 13:18:08,"Mewbourne Oil Co., one of the largest private drillers in the Permian, will have cut more than half of its 100,000 bpd by next month. Anschutz Exploration shut all its wells in Wyoming’s Powder River Basin. So has Iron Oil, in the Bakken. Velandera Energy shut 75% in Louisiana.",8,5
CollinEatonHC,2020-04-30 13:12:08,"Smaller oil drillers are shutting down wells faster than expected, deciding it is better to keep crude in the ground during a crash in prices https://t.co/yA1I5HAamn",35,23
CollinEatonHC,2020-04-29 16:53:09,"Incredible: The US economy shrank 4.8% in the first quarter, the most since Q4 2008. It's easy to forget that schools and businesses only started shutting down in the final few weeks of Q1. https://t.co/8n2DstXShJ via @WSJ",1,0
CollinEatonHC,2020-04-28 13:38:52,"Crude unglued: Dysfunction in the oil market intensifies, sending the most popularly traded U.S. oil price at one point to its lowest level since at least 1986 https://t.co/uwZXk5Fb6s via @WSJ",3,1
CollinEatonHC,2020-04-27 12:16:58,The S&amp;P 500 has baffled investors by rebounding 27% since March 23 even as job losses have mounted - good read from via @AmrithRamkumar https://t.co/9nONZti1cv via @WSJ,3,3
CollinEatonHC,2020-04-26 22:07:33,"The Loews-owned contract driller, which recently skipped a payment to  bondholders, says the oil-price war and coronavirus pandemic forced it to seek protection from creditors.  https://t.co/LSinIar4Ck via @WSJ",25,15
CollinEatonHC,2020-04-22 12:32:34,Some Gulf of Mexico drillers said they expedited plans to shut in wells (from May to immediately) as oil prices turned negative earlier this week. https://t.co/oTX8o0AM4t via @WSJ,9,2
CollinEatonHC,2020-04-22 12:05:03,Baker Hughes is cutting jobs and spending as it braces for a bust.  https://t.co/Wb40LiqwNL,16,7
CollinEatonHC,2020-04-20 14:54:04,Many traders are betting that the coronavirus pandemic will run its course and later this year demand for oil will jump.  https://t.co/KDRPpkwhGG via @WSJ,2,0
CollinEatonHC,2020-04-20 12:11:07,Halliburton is cutting $1 billion in overhead to cope with a huge drop in oil patch investments  https://t.co/k0wctelve7,3,1
CollinEatonHC,2020-04-17 16:39:45,"Schlumberger CEO says Q2 will bring worst NorthAm oil industry decline in decades. “Despite the recent agreements by the world’s largest oil producers, Q2 is likely to be the most uncertain and disruptive quarter that the industry has ever seen."" https://t.co/HfqOPftKY2 via @WSJ",37,25
CollinEatonHC,2020-04-17 16:02:28,"The oil-price war may have been called off but 20 supertankers w/ Saudi crude are still bound for the U.S. Gulf Coast, likely to worsen a growing glut. Some want President Trump to intervene; admin says hasn't ruled out any options. https://t.co/cPe4Mss80P via @WSJ",19,17
CollinEatonHC,2020-04-14 17:46:15,"“Since humans started using oil, we have never seen anything like this.” The world’s thirst for oil is suddenly no more, putting industry in peril. https://t.co/RwGFe3LwDf via @WSJ",19,5
CollinEatonHC,2020-04-13 12:12:41,A sharp drop in fuel consumption caused by the coronavirus pandemic and exacerbated by a feud between the world’s largest producers has limited options for North American oil companies https://t.co/0xUbUuqOoh via @WSJ,5,0
CollinEatonHC,2020-04-12 19:14:47,One of the youngest CEOs in the U.S. oil patch wants Texas to mandate lower production as the coronavirus hits crude prices https://t.co/NaQ5s0ueyX via @WSJ,5,0
CollinEatonHC,2020-04-12 17:09:16,"The OPEC meeting deadlock highlights Saudi Arabia’s new, uncompromising stance toward dissent from smaller oil producers https://t.co/PX3fg7Veel via @WSJ",2,1
CollinEatonHC,2020-04-11 12:34:44,Another big Texas business coming undone because of coronavirus: cattle  https://t.co/bIUT19iQAn,4,0
CollinEatonHC,2020-04-09 23:56:52,Exclusive: U.S. banks prepare to seize energy assets as shale boom goes bust https://t.co/dFYSdEINW1,29,8
CollinEatonHC,2020-04-09 23:53:17,Debt could hobble the post-coronavirus recovery. “Priority number one is going to be to pay down debt. We are not expecting a V-shaped recovery.”  https://t.co/zdlyCEdbDG,4,1
CollinEatonHC,2020-04-07 12:48:05,Exxon cutting capex 30%  https://t.co/BLK5hCxtfa,5,7
CollinEatonHC,2020-04-06 21:44:41,"@bminutaglio Thanks, Bill! Appreciate it. Hope you're doing well in these crazy times.",1,0
CollinEatonHC,2020-04-06 13:34:26,Global markets rise following fresh signals that lockdowns in the U.S. and Europe are helping slow the coronavirus pandemic https://t.co/JXb3dXU6j9 via @WSJ,2,0
CollinEatonHC,2020-04-06 12:52:17,At least a quarter of the U.S. economy has gone offline due to the widespread shutdowns of business due to coronavirus https://t.co/r9aRUZG7tm via @WSJ,0,0
CollinEatonHC,2020-04-06 12:26:21,"In March, the Texas Comptroller tried to get an early glimpse of the virus’ impacts by watching restaurant reservations fall on OpenTable. But then Texas closed eateries to all but take-out, and the numbers dropped to zero.",4,2
CollinEatonHC,2020-04-06 12:13:46,"Texas’ eco­nomic di­ver­sity won’t be a cush­ion against the crises it faces, be­cause so many in­dus­tries are ex­posed to the virus. En­ergy, trans­porta­tion, re­tail, ac­com­mo­da­tion and restau­rants to­gether ac­count for 21% of its out­put, com­pared with 13% for the U.S.",8,2
CollinEatonHC,2020-04-06 12:10:33,"Texas has about 100,000 oilfield jobs set for cuts this year, and is headquarters of roughly half the oil companies at risk of bankruptcy during this oil rout, Rystad Energy says.",27,10
CollinEatonHC,2020-04-05 19:33:13,Texas Gets Double Punch From Coronavirus and Oil Shock. ‘There’s No Avoiding This One.’ - WSJ https://t.co/9RosBnZCUA,18,11
CollinEatonHC,2020-04-03 17:32:17,The March jobs report shows the start of a collapse that could shed all the U.S. jobs added by employers in the past decade and push the unemployment rate to record highs https://t.co/K1sVtZIOOJ via @WSJ,1,0
CollinEatonHC,2020-04-02 17:04:07,@Ed_Crooks @DaniloOnorino CDC would recommend only 10 countries attend.,6,1
CollinEatonHC,2020-04-02 16:31:09,On Skype or Zoom? https://t.co/2gSVXoaUbT,25,3
CollinEatonHC,2020-04-02 15:02:13,10 million barrels... per day? https://t.co/xKZYmtS2fS,13,0
CollinEatonHC,2020-04-01 22:36:16,"Oscar Brown, a key lieutenant of CEO Vicki Hollub, played a substantial role in last year’s acquisition of Anadarko Petroleum.  https://t.co/hMg1SC7eNj via @WSJ",6,1
CollinEatonHC,2020-04-01 22:35:52,Trump to meet at White House with oil CEOs about helping industry https://t.co/BIzV2j70dp via @WSJ,0,0
CollinEatonHC,2020-04-01 22:28:39,"Whiting Petroleum insiders, including its CEO, own less than 1% of $WLL. An incentive plan to keep execs thru bankruptcy provides 8% of new common shares while current shareholders are wiped out. Execs also get $14 million in immediate cash. https://t.co/KXL3CVJiAZ via @WSJ",2,3
CollinEatonHC,2020-04-01 21:56:13,Whiting won't be the last U.S. oil bankruptcy. Fitch says energy firms could default on $32 billion HY debt. Execs getting $14 mln cash now &amp; MIP equates to 8% of new common shares post-bankruptcy. CEO and other insiders together own less than 1%. https://t.co/KXL3CVrHJr via @WSJ,5,1
CollinEatonHC,2020-04-01 13:38:50,"Whiting, one of top drillers in North Dakota’s Bakken region, first sizable fracker to succumb to current oil crash.  https://t.co/KXL3CVrHJr via @WSJ",7,8
CollinEatonHC,2020-03-26 15:02:29,"Millions of Americans, already fearful the new coronavirus could infect them or their families, now have two new worries: When will the job machine start again? And can they hold out until it does?  https://t.co/a4RdBjnSp4 via @WSJ",0,0
CollinEatonHC,2020-03-22 14:47:45,How the Virus Got Out https://t.co/utjiq6UfYU,1,0
CollinEatonHC,2020-03-21 13:45:54,"The U.S. economy feels contagion effects of the virus. 

When Table 20 closed its dining room in Cartersville, Ga., this week, the pain radiated out to a hydroponic farmer, a tablecloth supplier and countless others
https://t.co/u1NoA67vJD via @WSJ",3,1
CollinEatonHC,2020-03-21 13:40:51,"Economic forecasts turned bleak as it became clear that a pandemic would now affect life in the U.S. far more than originally understood.

Coronavirus-Triggered Downturn Could Cost 5 Million U.S. Jobs https://t.co/K5EF75ybGy via @WSJ",2,2
CollinEatonHC,2020-03-19 20:59:30,Huge oil scoop via ⁦@rfelliott⁩ Texas Weighs Curtailing Oil Production for First Time in Decades - WSJ https://t.co/8Jy0yvKSE2,1,0
CollinEatonHC,2020-03-18 18:51:09,@GMonroyEnergy I don't think anyone knows.,0,0
CollinEatonHC,2020-03-18 18:45:01,"U.S. crude settled at $20.37 a barrel, down 24% to the lowest since 2002. U.S. oil producers this week adjusted spending levels on the belief crude would be $30-$35 this year.",3,5
CollinEatonHC,2020-03-18 16:55:28,Oil and inflation: the same barrel that costs $25 today would have been a little less than $8 in 1980.,8,1
CollinEatonHC,2020-03-18 14:12:33,"Tighter travel restrictions, Saudi-Russian price war drive U.S. oil prices to more than 17-year low     https://t.co/37drdgSgHa via @WSJ",0,0
CollinEatonHC,2020-03-18 13:13:41,"As workers stay home and businesses close, electricity demand plummets—first in Italy and now the U.S.  https://t.co/oabthVMpnf",3,0
CollinEatonHC,2020-03-18 01:38:48,"For context, Halliburton was also a first mover on jobs in the previous oil-market crash that started late 2014. In December of '14, it cut 1,000 in eastern hemisphere. Over the next two years, HAL and other big service firms would cut more than 100,000.",8,4
CollinEatonHC,2020-03-18 01:15:00,"On the wire earlier - Halliburton to furlough 3,500 at a Houston campus starting next week. Employees would work one week and take the following week off without pay for a 60-day period. Health insurance, benefits to remain in place, oilfield services firm says.",33,12
CollinEatonHC,2020-03-17 22:02:58,Big moment in physical crude. https://t.co/zCODysmMS2,16,1
CollinEatonHC,2020-03-13 12:09:00,Moscow is fighting an oil-market war on two fronts—with Saudi Arabia and U.S. shale https://t.co/6KxcnZic4c via @WSJ,1,0
CollinEatonHC,2020-03-13 01:22:48,"“We’ve all been one catastrophe away from going bankrupt for a while,” said a club owner after Austin nixed SXSW. “This is it.” https://t.co/7cUedXzQuK",0,0
CollinEatonHC,2020-03-12 17:45:53,"Rystad has revised its projection for global oil demand down to a decrease of 600,000 barrels per day, following Italy's lockdown and the Europe-U.S. travel ban. 

So, oil demand was 99.8 mln bpd last year. This year, projected to be 99.2 mln bpd, the firm says.",6,2
CollinEatonHC,2020-03-12 01:14:04,Carl Icahn has doubled down on a fight to take control of the embattled oil-and-gas producer in recent days as its stock plummets. https://t.co/BeLfTlQxPH,3,2
CollinEatonHC,2020-03-12 01:13:44,"After 11 years of a bull market, the Dow industrials fell into a bear market today as anxiety about the coronavirus outbreak continued to build https://t.co/IVk2hCT1Yd",1,0
CollinEatonHC,2020-03-12 01:13:22,Exclusive: Russia to OPEC - deeper oil cuts won't work | Article [AMP] | Reuters https://t.co/txxqDQZdSA,2,0
CollinEatonHC,2020-03-10 16:50:24,"Occidental Petroleum plans to cut dividend and spending, via @rfelliott https://t.co/P9eE8K8XED via @WSJ",4,0
CollinEatonHC,2020-03-09 21:47:51,"It's time to start thinking about your #rigcountguesses, America. 

cc: @TheStalwart",3,0
CollinEatonHC,2020-03-09 20:37:45,"Ah, shale's fourth inning. 

Mr. Sheffield says his firm is planning for the worst-case scenario, another two-year rout. https://t.co/Bre52wuG7Z",3,2
CollinEatonHC,2020-03-09 19:14:23,U.S. stocks fell to near the lows on the day after careening Monday morning https://t.co/S4dMkp4WYT via @WSJ,0,0
CollinEatonHC,2020-03-09 18:04:06,The U.S. is already squeezed in a key battleground in the war over market share. https://t.co/1kliPOALPi,4,0
CollinEatonHC,2020-03-09 16:42:35,U.S. drillers face a fight for survival in a new oil-market price war. But investors are not primed to rescue them after years of poor returns. https://t.co/KVRTfWIPBc via @WSJ,8,5
CollinEatonHC,2020-03-06 22:04:36,"The South by Southwest festival has been canceled over coronavirus, marking the latest event to be called off due to fears of the fast-spreading illness https://t.co/OHiLbBmJ6a",0,3
CollinEatonHC,2020-03-04 21:48:05,"@T_Mason_H @EIAgov congrats mason, well deserved",2,0
CollinEatonHC,2020-03-04 21:36:39,Handshake bans. Countless conference cancellations. Millions in lost bookings. Coronavirus has slammed the global events business. https://t.co/svs1h1W945 via @WSJ,7,3
CollinEatonHC,2020-03-03 21:28:59,Voters in 14 states are starting to weigh in on the Democratic presidential nomination fight as Bernie Sanders seeks to fend off a resurgent Joe Biden https://t.co/GGGOuHcDTS,0,0
CollinEatonHC,2020-03-02 15:38:48,Convicted criminals are among special police terrorizing Venezuela https://t.co/7wYkgdvq9n via @SpecialReports,1,3
CollinEatonHC,2020-02-29 22:08:38,Shale drillers were already braced for a tough year. Now the new coronavirus is putting them under even greater financial pressure. https://t.co/wQfJ0K3UA9,11,5
CollinEatonHC,2020-02-29 22:08:20,A hidden rushed deal. Billions in revenues. A giant oil find. Exxon’s deal in Guyana turns a country upside down. https://t.co/TZigMC2DrL,3,0
CollinEatonHC,2020-02-29 14:52:53,"Officials in California, Oregon and Washington reported three new cases of coronavirus with no travel history to China or known exposure to carriers https://t.co/yy13ZnUC9b",4,0
CollinEatonHC,2020-02-24 16:56:18,"Damned if they do, damned if they don’t: Investors are punishing major oil companies for new crude reserves—and clean energy projects https://t.co/8mesYMhQYX via @WSJ",4,0
CollinEatonHC,2020-02-24 16:54:36,"About 90% of South Korea’s exports are intermediate rather than finished goods, meaning that any industrial shutdowns will be felt elsewhere in the world quickly afterward https://t.co/kx0Ao0ACDE via @WSJ",1,0
CollinEatonHC,2020-02-24 16:18:19,U.S. stocks opened sharply lower as investors grapple with the potential economic fallout from mounting coronavirus infections https://t.co/kidTCGmbx0 via @WSJ,1,0
CollinEatonHC,2020-02-23 16:55:38,Mr. Trump wants to sell future supplies of U.S. shale gas to Europe and Asia. But a global glut and an evolving LNG spot market have made that a tough sell.  https://t.co/jOkMEHoC34,22,8
CollinEatonHC,2020-02-21 04:32:59,"This btw would be Magellan’s answer to Houston rival Enterprise Products Partners, which has advanced its own supertanker project by signing up Chevron as a crude supplier. Sentinel’s anchor shipper: Freepoint Commodities. So there’s momentum in the Gulf Coast crude export race.",0,0
CollinEatonHC,2020-02-21 01:57:25,"On the wire-Magellan Midstream is exploring a way to load supertankers with crude oil from its MEH distribution system, by building a pipeline connection to a proposed deep-water export terminal owned by Sentinel Midstream. The export facility is still under U.S. review.",11,4
CollinEatonHC,2020-02-19 02:31:22,Solar power is giving coal a run for its money in India  https://t.co/4IYIKZqZvg,2,4
CollinEatonHC,2020-02-12 13:19:02,On the wire: Denver-based energy producer Extraction Oil &amp; Gas Inc. says it cut about 20% of its workforce this week.,13,4
CollinEatonHC,2020-02-10 21:39:34,@JasonBordoff @WSJ Thanks Jason! Hope you're well. Let's get in touch soon.,0,0
CollinEatonHC,2020-02-10 20:07:51,"Folks, personal news: I've joined the energy team @WSJ here in Houston, primarily covering U.S. shale. I'll miss all the incredible journalists at Reuters (you're all rock stars) but am excited to start this new chapter. Stories? Tips? Reach out: collin.eaton@wsj.com",343,17
CollinEatonHC,2020-02-08 06:04:32,The Mormon Church Amassed $100 Billion. It Was the Best-Kept Secret in the Investment World. https://t.co/TLHUXLIVHe,2,0
CollinEatonHC,2020-02-07 22:03:05,@davidgaffen I’ve tried to like this movie (it’s okay) but I had a college roommate who’d wait for a long silence and then yell: https://t.co/UbvXlKEQTH,1,0
CollinEatonHC,2020-02-07 15:24:36,"Six Citgo employees, detained since 2017 without trial, are believed to have been transferred to Helicoide prison in Caracas, a U.S. envoy says https://t.co/LdiylmIVFS via @WSJ",1,3
CollinEatonHC,2020-01-30 21:16:42,Smashed wingtips and a vomit-spattered cabin: Documents offer harrowing details of a botched Southwest Airlines landing last year  https://t.co/If1FO2BVPq via @WSJ,1,0
CollinEatonHC,2020-01-29 15:27:47,The Electric-Vehicle Road Test https://t.co/z2gClcAfI3 via @WSJ,1,0
CollinEatonHC,2020-01-28 16:00:41,"Oil up on this news, particularly Brent, traders say  https://t.co/p06gAZprBP",15,12
CollinEatonHC,2020-01-28 15:24:13,"Great read via @jennifer_hiller At Exxon, CEO's promised turnaround sapped by chemicals, refining https://t.co/OuXZ9wGSjx",5,4
CollinEatonHC,2020-01-24 16:54:54,"Blast at machine shop rips through Houston neighborhood, killing two https://t.co/SPVele0HvZ",0,0
CollinEatonHC,2020-01-17 18:29:25,Exclusive: Sinopec to review potential $16 billion U.S. gas deal with Cheniere https://t.co/jrCRr6nTZ0,0,2
CollinEatonHC,2020-01-17 18:23:54,Global distillate refining margins plummet on weak demand https://t.co/tX9jBPWKGX,1,0
CollinEatonHC,2020-01-16 19:58:35,Mikhail who? Weary Russians welcome change of prime minister https://t.co/yFKAz8VotP,2,2
CollinEatonHC,2020-01-16 17:49:52,Investors see smoother path for U.S. stocks as Warren's election odds slip https://t.co/NJ4R0Nv6mX,1,0
